DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
03/01/22,2017,20187142,34361,19160,TENNESSEE GAS PIPELINE COMPANY,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,"ALABAMA, ARKANSAS, CONNECTICUT, KENTUCKY, LOUISIANA, MASSACHUSETTS, MISSISSIPPI, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, RHODE ISLAND, TENNESSEE, TEXAS, WEST VIRGINIA",,0,532.18,532.18,3021778,,,,,,,,,,,,,No,0,11775.4,0,0,0,0,0,0,0,11775.4,0,0,0,0,0,0,0,0,0,0,0,11775.4,0,0,0,0,0,0,0,11775.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11775.4,0,0,0,0,0,0,0,11775.4,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187322,34957,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,"ALABAMA, ARKANSAS, DELAWARE, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MARYLAND, MISSISSIPPI, MISSOURI, NEW JERSEY, NEW YORK, OCS-Gulf of Mexico, OHIO, PENNSYLVANIA, TENNESSEE, TEXAS, WEST VIRGINIA",,0,745.47,745.47,3816550,,,,,,,,,,,,,No,38.2,8578.54,0,0,0,0,0,0,0,8616.74,0,373.38,0,0,0,0,0,0,0,373.38,38.2,8951.92,0,0,0,0,0,0,0,8990.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2,8951.92,0,0,0,0,0,0,0,8990.12,SUPPLEMENTAL,3/14/2018,5/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186568,33745,19269,TGG PIPELINE LTD,8451 HWY 175,GRAND CANE,LA,71032,Natural Gas,,LOUISIANA,0,0.1,0.1,48687378,0,0,0,0,0,,,,,,,,No,0,6.065,0,0,0,0,0,0,0,6.065,0,0,0,0,0,0,0,0,0,0,0,6.065,0,0,0,0,0,0,0,6.065,0,13.935,0,0,0,0,0,0,0,13.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.935,0,0,0,0,0,0,0,13.935,0,20,0,0,0,0,0,0,0,20,INITIAL,2/27/2018,2/27/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186943,34149,19270,"TEXAS GAS TRANSMISSION, LLC",9 GREENWAY PLAZA SUITE 2800,HOUSTON,TX,77046,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MISSISSIPPI, OHIO, TENNESSEE, TEXAS",,0,288.2,288.2,992807046,,,,,,,,,,,,,No,0,5954,0,0,0,0,5.2,0,0,5959.2,0,0,0,0,0,0,0,0,0,0,0,5954,0,0,0,0,5.2,0,0,5959.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5954,0,0,0,0,5.2,0,0,5959.2,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187272,34501,19301,TEXAS MUNICIPAL POWER AGENCY,P.O. BOX 7000,BRYAN,TX,77805,Natural Gas,,TEXAS,0,0,0,51457,,,,,,,,,,,,,No,0,15.8,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0,0,0,0,15.8,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186849,34045,19319,"TPC GROUP, LLC","ONE ALLEN CENTER  500 DALLAS, SUITE 1000",HOUSTON,TX,77002,Hydrogen Gas,,TEXAS,,,,,,,305.083,,,,,,,,,,No,0,0.929,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0.929,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186848,34044,19319,"TPC GROUP, LLC","ONE ALLEN CENTER  500 DALLAS, SUITE 1000",HOUSTON,TX,77002,Natural Gas,,TEXAS,,,,67.173,,,,,,,,,,,,,No,0,1.088,0,0,0,0,0,0,0,1.088,0,0,0,0,0,0,0,0,0,0,0,1.088,0,0,0,0,0,0,0,1.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088,0,0,0,0,0,0,0,1.088,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187004,34218,19410,THUMS LONG BEACH CO,111 WEST OCEAN BLVD STE. 800,LONG BEACH,CA,90802,Natural Gas,,CALIFORNIA,0,0,0,6929.12,,,,,,,,,,,,,No,0,2.28,0,0,0,0,2.16,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,2.16,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.97,0,11.66,0,0,0,0,0,0,0,11.66,0,12.63,0,0,0,0,0,0,0,12.63,0,14.91,0,0,0,0,2.16,0,0,17.07,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186803,33998,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF",92 N ALEXANDER ST P.O. BOX 579,TOCCOA,GA,30577,Natural Gas,,"GEORGIA, NORTH CAROLINA",0,39.4,39.4,,,,,,,,,,,,,,Yes,0,90.07,0,0,0,0,0,0,0,90.07,0,0,0,0,0,0,0,0,0,0,0,90.07,0,0,0,0,0,0,0,90.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.07,0,0,0,0,0,0,0,90.07,INITIAL,3/8/2018,3/8/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186644,35038,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,Natural Gas,"ALABAMA, DELAWARE, GEORGIA, LOUISIANA, MARYLAND, MISSISSIPPI, NEW JERSEY, NEW YORK, NORTH CAROLINA, OCS-Gulf of Mexico, PENNSYLVANIA, SOUTH CAROLINA, TEXAS, VIRGINIA",,0,1197.279,1197.279,3521299,,,,,,,,,,,,,No,2.89,8388.46,0,0,0,0,0,0,0,8391.35,0,0,0,0,0,0,0,0,0,0,2.89,8388.46,0,0,0,0,0,0,0,8391.35,0,12.909,0,0,0,0,0,0,0,12.909,0,0,0,0,0,0,0,0,0,0,0.008,1443.47,0,0,0,0,0,0,0,1443.478,0.008,1456.379,0,0,0,0,0,0,0,1456.387,2.898,9844.839,0,0,0,0,0,0,0,9847.737,SUPPLEMENTAL,3/2/2018,8/1/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187026,34563,19574,TRAILBLAZER PIPELINE CO,370 VAN GORDON ST,LAKEWOOD,CO,80228,Natural Gas,"COLORADO, NEBRASKA, WYOMING",,0,1.96,1.96,273088.631,,,,,,,,,,,,,No,0.77,463.75,0,0,0,0,0,0,0,464.52,0,0,0,0,0,0,0,0,0,0,0.77,463.75,0,0,0,0,0,0,0,464.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,463.75,0,0,0,0,0,0,0,464.52,SUPPLEMENTAL,3/12/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187145,34364,19580,TRANSCOLORADO GAS TRANSMISSION COMPANY LLC,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,"COLORADO, NEW MEXICO",,0,2.17,2.17,38612,,,,,,,,,,,,,No,0,311.96,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,311.96,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187100,35049,19610,TRANSWESTERN PIPELINE COMPANY LLC,800 E. SONTERRA BLVD.,SAN ANTONIO,TX,78258,Natural Gas,"ARIZONA, CALIFORNIA, COLORADO, NEW MEXICO, TEXAS",,0,28.13,28.13,460258.658,,,,,,,,,,,,,No,0,2585.44,0,0,0,0,0,0,0,2585.44,0,0,0,0,0,0,0,0,0,0,0,2585.44,0,0,0,0,0,0,0,2585.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2585.44,0,0,0,0,0,0,0,2585.44,SUPPLEMENTAL,3/13/2018,8/3/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187106,35086,19730,TRUNKLINE GAS CO,800 E. SONTERRA BLVD.,SAN ANTONIO,TX,78258,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MISSISSIPPI, TENNESSEE, TEXAS",,0,45.66,45.66,430753.328,,,,,,,,,,,,,No,0,2208.34,0,0,0,0,0,0,0,2208.34,0,0,0,0,0,0,0,0,0,0,0,2208.34,0,0,0,0,0,0,0,2208.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208.34,0,0,0,0,0,0,0,2208.34,SUPPLEMENTAL,3/13/2018,8/31/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187165,34384,19890,UCAR LOUISIANA PIPELINE CO,1000 COUNTY ROAD 340,ANGLETON,TX,77515,Natural Gas,,LOUISIANA,0,0,0,14528,0,0,0,0,0,,,,,,,,No,0,1.43,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,1.43,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187166,34899,19892,UCAR PIPELINE INCORPORATED,1000 COUNTY ROAD 340,ANGLETON,TX,77515,Other Gas-Ethylene,"LOUISIANA, TEXAS","LOUISIANA, TEXAS",0,64.26,64.26,0,0,0,0,0,9501,,,,,,,Ethylene,No,0,349.68,0,0,0,0,0,0,0,349.68,0,0,0,0,0,0,0,0,0,0,0,349.68,0,0,0,0,0,0,0,349.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.68,0,0,0,0,0,0,0,349.68,SUPPLEMENTAL,3/13/2018,4/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187395,34633,20010,"UGI UTILITIES, INC","2525 N. 12th Street, Ste 360 P.O. Box 12677",READING,PA,19612-2677,Natural Gas,,PENNSYLVANIA,0,19.9,19.9,,,,,,,,,,,,,,Yes,0.44,112.2,0,0,0,0,0,0,0,112.64,0,0,0,0,0,0,0,0,0,0,0.44,112.2,0,0,0,0,0,0,0,112.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,112.2,0,0,0,0,0,0,0,112.64,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186695,33884,20040,UNION CARBIDE CORP,PO BOX 186,PORT LAVACA,TX,77979,Natural Gas,,TEXAS,0,0,0,10,,,,,,,,,,,,,No,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.04,INITIAL,3/5/2018,3/5/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186650,33830,20044,"PRAXAIR, INC",10 RIVERVIEW DR.,DANBURY,CT,06810,Hydrogen Gas,"LOUISIANA, TEXAS","INDIANA, LOUISIANA, MICHIGAN, NEW YORK",0,9.42,9.42,,,,184534.1,,,,,,33,,,,No,0,385.15,0,0,0,0,0,0,0,385.15,0,15.3,0,0,0,0,0,0,0,15.3,0,400.45,0,0,0,0,0,0,0,400.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.45,0,0,0,0,0,0,0,400.45,INITIAL,3/2/2018,3/2/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186558,33734,20044,"PRAXAIR, INC",10 RIVERVIEW DR.,DANBURY,CT,06810,Natural Gas,,TEXAS,0,0,0,89.1,,,,,,,,,,,,,No,0,0.058,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0.058,INITIAL,2/26/2018,2/26/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186398,34998,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,437 MACCORKLE AVENUE,SOUTH CHARLESTON,WV,25303,Natural Gas,,WEST VIRGINIA,0,3.46,3.46,3724,,,,,,,,,,,,,No,0,6.5,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,6.5,SUPPLEMENTAL,2/2/2018,7/10/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186875,34072,20050,AMERENUE,1901 CHOUTEAU,SAINT LOUIS,MO,63166,Natural Gas,,"ILLINOIS, MISSOURI",0,2.12,2.12,,,,,,,,,,,,,,Yes,0,54.87,0,0,0,0,0,0,0,54.87,0,0,0,0,0,0,0,0,0,0,0,54.87,0,0,0,0,0,0,0,54.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.87,0,0,0,0,0,0,0,54.87,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187276,34505,20110,DUKE ENERGY KENTUCKY,"139 EAST FOURTH STREET, RM 460-A PO Box 960 - Room 460-Annex",CINCINNATI,OH,45202,Natural Gas,,KENTUCKY,0,17.521,17.521,,,,,,,,,,,,,,,0,25.393,0,0,0,0,0,0,0,25.393,0,0,0,0,0,0,0,0,0,0,0,25.393,0,0,0,0,0,0,0,25.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.393,0,0,0,0,0,0,0,25.393,INITIAL,3/14/2018,3/14/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186905,34108,20132,UNION OIL CO OF CALIFORNIA,6001 BOLLINGER CANYON ROAD,SAN RAMON,CA,94583,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,3.9,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,3.9,0,0,5.68,0,1.78,0,0,0,0,3.9,0,0,5.68,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187431,34671,20211,ATMOS ENERGY CORPORATION - KY/MID-STATES (MID-STATES),5430 LBJ FREEWAY SUITE 1800,DALLAS,TX,75240,Natural Gas,,"TENNESSEE, VIRGINIA",0,8,8,,,,,,,,,,,,,,Yes,0,64.8,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,64.8,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186857,34053,20236,UNITED STATES GYPSUM CO,550 WEST ADAMS,CHICAGO,IL,60661,Natural Gas,,"IOWA, NEW YORK, OREGON, PENNSYLVANIA",0,0.5,0.5,3392.14,,,,,,,,,,,,,No,0,38.9,0,0,0,0,0,0,0,38.9,0,0,0,0,0,0,0,0,0,0,0,38.9,0,0,0,0,0,0,0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9,0,0,0,0,0,0,0,38.9,INITIAL,3/9/2018,3/9/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186316,33448,20263,UNIVERSITY OF ILLINOIS - LATERAL,1501 SOUTH OAK STREET,CHAMPAIGN,IL,61820,Natural Gas,,ILLINOIS,0,12,12,,,,,,,,,,,,,,No,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,SUPPLEMENTAL,1/12/2018,1/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186492,33659,21030,"VALLEY ENERGY, INC.",523 S. KEYSTONE AVENUE,SAYRE,PA,18840,Natural Gas,,PENNSYLVANIA,0,0.3,0.3,,,,,,,,,,,,,,Yes,0,14.24,0,0,0,0,0,0,0,14.24,0,0,0,0,0,0,0,0,0,0,0,14.24,0,0,0,0,0,0,0,14.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.24,0,0,0,0,0,0,0,14.24,INITIAL,2/16/2018,2/16/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186631,33809,21153,VARIBUS CORP,6950 SULPHUR DR.,BEAUMONT,TX,77705,Natural Gas,,LOUISIANA,0,0.31,0.31,25129072,,,,,,,,,,,,,No,0,18.085,0,0,0,0,0,0,0,18.085,0,0,0,0,0,0,0,0,0,0,0,18.085,0,0,0,0,0,0,0,18.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.085,0,0,0,0,0,0,0,18.085,INITIAL,3/1/2018,3/1/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186826,34022,21190,VERMONT GAS SYSTEMS INC,85 SWIFT STREET,SOUTH BURLINGTON,VT,05403,Natural Gas,,VERMONT,0,6.52,6.52,,,,,,,,,,,,,,Yes,0,118.18,0,0,0,0,0,0,0,118.18,0,0,0,0,0,0,0,0,0,0,0,118.18,0,0,0,0,0,0,0,118.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.18,0,0,0,0,0,0,0,118.18,INITIAL,3/8/2018,3/8/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187497,34747,21252,VIKING GAS TRANSMISSION CO,100 WEST FIFTH STREET,TULSA,OK,74103,Natural Gas,"MINNESOTA, NORTH DAKOTA, WISCONSIN",,0,7.16,7.16,136604.48,,,,,,,,,,,,,No,0,672.19,0,0,0,0,0,0,0,672.19,0,0,0,0,0,0,0,0,0,0,0,672.19,0,0,0,0,0,0,0,672.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672.19,0,0,0,0,0,0,0,672.19,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187419,34659,21349,VIRGINIA NATURAL GAS,544 S. INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23452,Natural Gas,,VIRGINIA,0,55.2,55.2,100830,,,,,,,,,,,,,No,0,190.4,0,0,0,0,0,0,0,190.4,0,0,0,0,0,0,0,0,0,0,0,190.4,0,0,0,0,0,0,0,190.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.4,0,0,0,0,0,0,0,190.4,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187000,34213,21359,SASOL CHEMICALS USA LLC,12120 WICKCHESTER LANE,HOUSTON,TX,77079,Hydrogen Gas,,LOUISIANA,0,0,0,,,,3146.64,,,,,,,,,,No,0,0,0,0.089,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,0,0,0,0,0.089,INITIAL,3/12/2018,3/12/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187056,34272,21359,SASOL CHEMICALS USA LLC,12120 WICKCHESTER LANE,HOUSTON,TX,77079,Other Gas-Ethylene,,LOUISIANA,0,0,0,,,,,,2256.91,,,,,,,Ethylene,No,0,1.739,0,0,0,0,0,0,0,1.739,0,0,0,0,0,0,0,0,0,0,0,1.739,0,0,0,0,0,0,0,1.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739,0,0,0,0,0,0,0,1.739,INITIAL,3/13/2018,3/13/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20187434,34674,22035,WAKEFIELD MUNICIPAL LIGHT DEPT,480 NORTH AVENUE,WAKEFIELD,MA,01880,Natural Gas,,MASSACHUSETTS,0,0.14,0.14,,,,,,,,,,,,,,Yes,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.26,INITIAL,3/15/2018,3/15/2018,7100.2-1 (Rev. 10-2014)
03/01/22,2017,20186719,33909,22110,WALTER OIL & GAS CO,"1100 LOUISIANA, SUITE 200",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.16,0,0,0,0,0,0,0,10.16,0,10.16,0,0,0,0,0,0,0,10.16,0,10.16,0,0,0,0,0,0,0,10.16,INITIAL,3/6/2018,3/6/2018,7100.2-1 (Rev. 10-2014)
