DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20210630,18740,26136,PARAMOUNT PETROLEUM CORP,"12700 PARK CENTRAL DR., STE. 700",DALLAS,TX,75251,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,0.45,0.45,,,,,,0.000,0.000,0,0.000,0.000,0,0,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.45,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210044,18099,26149,ALYESKA PIPELINE SERVICE CO,POB 196660 MS 502,ANCHORAGE,AK,99519,,Crude Oil,ALASKA,,,382.9,382.9,,,,,,,137481527900.000,,,,0,376,0,424,0,0,800,0,0,0,0,0,0,0,0,376,0,424,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/09/21,3/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210426,18527,26302,MUSTANG PIPELINE CO,PO BOX 7444,LONGVIEW,TX,75607,,HVL,,TEXAS,,27.70,27.70,,,,,,0.000,0.000,0,524763632.000,0.000,0,89.14,0,0,0,0,89.14,0,0,0,0,0,0,0,0,89.14,0,0,0,0,89.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210267,18364,26303,UNOCAL PIPELINE CO - EASTERN REGION,1400 SMITH STREET,HOUSTON,TX,77002,,Crude Oil,,TEXAS,,4.7,4.7,0,0,0,0,0,0.000,0.000,0,0.000,0.000,0,4.7,0,0,0,0,4.7,0,0,0,0,0,0,0,0,4.7,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210394,18493,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",499 W. SHERIDAN  STE 1500,OKLAHOMA CITY,OK,73102,,HVL,,OKLAHOMA,,0.08,0.08,,,,,,,,,1070866.000,,0,11.58,0,0,0,0,11.58,0,0,0,0,0,0,0,0,11.58,0,0,0,0,11.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,4.33,0,0,0,0,0,0,7.26,0,7.26,0,0,0,11.59,11.59,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210681,18798,30003,HOUSTON REFINING LP.,12000 LAWNDALE,HOUSTON,TX,77017,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,3,3,,,,,,0.000,0.000,0,0.000,122288004.000,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,INITIAL,06/18/21,6/18/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210053,18108,30020,W & T OFFSHORE INC,5718 WESTHEIMER ROAD SUITE 700,HOUSTON,TX,77057,,Refined and/or Petroleum Product (non-HVL),,ALABAMA,,4.75,4.75,,,,,,,,,,821.000,0,4.75,0,0,0,0,4.75,0,0,0,0,0,0,0,0,4.75,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/11/21,3/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210135,18205,30544,OCCIDENTAL CHEMICAL CORP,14555 DALLAS PARKWAY  STE 400,Dallas,TX,75254,,HVL,,TEXAS,,2.942,2.942,,,,,,,,,0.000,,41.946,0,0,0,0,0,41.946,0,0,0,0,0,0,0,41.946,0,0,0,0,0,41.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/18/21,5/18/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210184,18813,30626,TARGA NGL PIPE LINE CO,811 LOUISIANA ST. SUITE 2100,HOUSTON,TX,77002,,HVL,"LOUISIANA, TEXAS",TEXAS,,254.13,254.13,,,,,,,,,3222743105.000,,0,326.56,0,0,0,0,326.56,0,0,0,0,0,0,0,0,326.56,0,0,0,0,326.56,0,0,0,0,0,0,0,62.74,62.74,0,83.1,83.1,0,31.8,31.8,37.93,0,37.93,1.23,0,1.23,46.87,0,46.87,2.48,0,2.48,58.67,0,58.67,0,0,0,324.82,147.18,177.64,SUPPLEMENTAL,06/01/21,6/30/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210134,18204,30657,BRAVO PIPELINE COMPANY,5 GREENWAY PLAZA SUITE 110,HOUSTON,TX,77046,,CO2,"COLORADO, NEW MEXICO, TEXAS",TEXAS,,98.01,98.01,,,,,,17167868493.000,,,,,0,1065.16,0,0,0,0,1065.16,0,0,0,0,0,0,0,0,1065.16,0,0,0,0,1065.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.83,0,652.83,299.36,0,299.36,83.39,0,83.39,29.58,0,29.58,0,0,0,1065.16,1065.16,0,INITIAL,05/18/21,5/18/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210197,18983,30658,KERN OIL & REFINING CO.,7724 E. PANAMA LANE,BAKERSFIELD,CA,93307,,Crude Oil,,CALIFORNIA,,16.17,16.17,,,,,,,74143783.000,,,,0,18.6,0,0,0,0,18.6,0,0,0,0,0,0,0,0,18.6,0,0,0,0,18.6,0,0,0,0,0,0,7.91,0,7.91,0,0,0,0,0,0,0,0,0,3.53,0,3.53,0.66,0,0.66,6.5,0,6.5,0,0,0,0,0,0,18.6,18.6,0,SUPPLEMENTAL,06/02/21,2/23/2022,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210333,18430,30666,"ENMARK ENERGY, INC",104 FIRST CHOICE DRIVE,MADISON,MS,39110,,CO2,,MISSISSIPPI,,2.24,2.24,,,,,,367343968.000,,,,,0,9.63,0,0,0,0,9.63,0,0,0,0,0,0,0,0,9.63,0,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,3.39,4.92,0,4.92,1.32,0,1.32,0,0,0,0,0,0,0,0,0,9.63,9.63,0,INITIAL,06/11/21,6/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210151,18223,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,,HVL,,LOUISIANA,,17.479,17.479,,,,,,,,,280000000.000,,0,17.479,0,0,0,0,17.479,0,0,0,0,0,0,0,0,17.479,0,0,0,0,17.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026,0,2.026,3.529,0,3.529,0,0,0,0,0,0,5.555,5.555,0,INITIAL,05/24/21,5/24/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210150,18222,30683,WESTLAKE PETROCHEMICALS LLC,P.O. BOX 2449,SULPHUR,LA,70664,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,5.79,5.79,,,,,,,,,,9200000.000,0,6.836,0,0,0,0,6.836,0,0,0,0,0,0,0,0,6.836,0,0,0,0,6.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/24/21,5/24/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210385,18484,30711,HILCORP ENERGY COMPANY,1111 TRAVIS,HOUSTON,TX,77002,,Crude Oil,,LOUISIANA,0,1,1,0,0,0,0,0,0.000,60395.000,0,0.000,0.000,0,4.943,0,0,0,0,4.943,0,1.967,0,0,0,0,1.967,0,6.91,0,0,0,0,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967,0,1.967,4.943,0,4.943,0,0,0,0,0,0,6.91,6.91,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210642,18752,30755,CITGO PRODUCTS PIPELINE CO,1293 ELDRIDGE PARKWAY,Houston,TX,77077,,HVL,"LOUISIANA, TEXAS",,,57.203,57.203,,,,,,,,,388667267.000,,0,109.884,0,0.092,0,0,109.976,0,0,0,0,0,0,0,0,109.884,0,0.092,0,0,109.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.002,0,32.002,0,0,0,76.824,0,76.824,0,0,0,1.071,0,1.071,0,0,0,109.897,109.897,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210643,18753,30755,CITGO PRODUCTS PIPELINE CO,1293 ELDRIDGE PARKWAY,Houston,TX,77077,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,110.619,110.619,,,,,,,,,,1465951739.000,0,235.888,0,0.471,0,0,236.359,0,0,0,0,0,0,0,0,235.888,0,0.471,0,0,236.359,0.012,35.504,35.516,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0.055,0,0.055,0,0,0,3.197,0,3.197,0.852,0,0.852,0.384,0,0.384,0,0,0,40.317,4.5,35.817,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210224,18320,30756,WYOMING REFINING CO,825 TOWN & COUNTRY LANE SUITE 1500,HOUSTON,TX,77024,,Refined and/or Petroleum Product (non-HVL),,WYOMING,,1,1,,,,,,,,,,69160250.000,0,40.36,0,0,0,0,40.36,0,0,0,0,0,0,0,0,40.36,0,0,0,0,40.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.36,0,40.36,0,0,0,0,0,0,0,0,0,0,0,0,40.36,40.36,0,INITIAL,06/08/21,6/8/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210650,18760,30777,MOTIVA ENTERPRISE LLC,2555 SAVANNAH AVENUE,PORT ARTHUR,TX,77641,,Crude Oil,,TEXAS,,8.20,8.20,,,,,,,668586525.000,,,,0,8.201,0,0,0,0,8.201,0,0,0,0,0,0,0,0,8.201,0,0,0,0,8.201,0,0,0,0,0,0,0,0,0,5.342,0,5.342,0,0,0,2.859,0,2.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.201,8.201,0,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210652,18762,30777,MOTIVA ENTERPRISE LLC,2555 SAVANNAH AVENUE,PORT ARTHUR,TX,77641,,HVL,,TEXAS,,35.32,35.32,,,,,,,,,3154702.000,,0,35.32,0,0,0,0,35.32,0,0,0,0,0,0,0,0,35.32,0,0,0,0,35.32,0,0,0,0,0,0,0,0,0,0,35.3,35.3,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,35.32,0,35.32,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210649,18759,30777,MOTIVA ENTERPRISE LLC,2555 SAVANNAH AVENUE,PORT ARTHUR,TX,77641,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,62.17,62.17,,,,,,,,,,10144902465.000,0,62.17,0,0,0,0,62.17,0,0,0,0,0,0,0,0,62.17,0,0,0,0,62.17,0,0,0,0,32.03,32.03,0,9.56,9.56,0,8.68,8.68,0,0.99,0.99,0,1.15,1.15,0,6.58,6.58,0,0,0,0,3.18,3.18,0,0,0,0,0,0,62.17,0,62.17,INITIAL,06/15/21,6/15/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210257,18354,30781,OLYMPIC PIPE LINE COMPANY,30 S. WACKER DRIVE,CHICAGO,IL,60606,,Refined and/or Petroleum Product (non-HVL),"OREGON, WASHINGTON",WASHINGTON,,380.30,380.30,,,,,,,,,,18277588017.000,0,413.3,0,0,0,0,413.3,0,0,0,0,0,0,0,0,413.3,0,0,0,0,413.3,0,0,0,0,0,0,0,0,0,0,0,0,240.4,32.9,273.3,85.5,0,85.5,0.6,0,0.6,4.3,0,4.3,4.9,0,4.9,0,0,0,0,0,0,368.6,335.7,32.9,INITIAL,06/09/21,6/9/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210399,18912,30782,HARVEST MIDSTREAM COMPANY,1111 TRAVIS,HOUSTON,TX,77002,,Crude Oil,"LOUISIANA, OCS-Gulf of Mexico, TEXAS","LOUISIANA, TEXAS",31.80,234.33,266.13,,11083612,,,,0.000,14596407969.000,,,,0,889.331,0,0,0,0,889.331,0,31.801,0,0,0,0,31.801,0,921.132,0,0,0,0,921.132,19.671,0,19.671,0,0,0,6.043,28.138,34.181,142.157,57.492,199.649,22.526,4.62,27.146,44.051,0,44.051,48.071,0,48.071,128.765,0,128.765,17.513,0.084,17.597,378.401,0,378.401,24.217,0,24.217,921.749,831.415,90.334,SUPPLEMENTAL,06/14/21,11/16/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210037,18092,30792,LAMAR OIL & GAS,PO BOX 2197,ROCKPORT,TX,78381,,Crude Oil,,TEXAS,0.00,,0.00,,22341,,,,,,,,,0,0,0,0,0,0,0,0,8.71,0,0,0,0,8.71,0,8.71,0,0,0,0,8.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.21,0,4.21,0,0,0,8.71,8.71,0,INITIAL,03/05/21,3/5/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210058,18113,30825,CITGO PETROLEUM CORPORATION (REFINERY),P.O. BOX 4689,Houston,TX,77210,,HVL,,LOUISIANA,,6.24,6.24,,,,,,,,,0.000,,0,6.24,0,0,0,0,6.24,0,0,0,0,0,0,0,0,6.24,0,0,0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/11/21,3/11/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210430,18909,30826,WILLIAMS FIELD SERVICES,ONE WILLIAMS CENTER WRC-3,TULSA,OK,74172,,HVL,"COLORADO, KANSAS, OHIO, PENNSYLVANIA, WEST VIRGINIA, WYOMING","COLORADO, WEST VIRGINIA, WYOMING",,373.82,373.82,,,,,,,,,24368334869.000,,0,1177.93,0,0,0,0,1177.93,0,0,0,0,0,0,0,0,1177.93,0,0,0,0,1177.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.39,0,24.39,0,0,0,1047,0,1047,56.01,0,56.01,0,0,0,1127.4,1127.4,0,SUPPLEMENTAL,06/14/21,11/8/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210432,18905,30829,ENTERPRISE CRUDE PIPELINE LLC,1100 Louisiana Street,Houston,TX,77002,,Crude Oil,"NEW MEXICO, OKLAHOMA, TEXAS","NEW MEXICO, TEXAS",,1102.714,1102.714,,,,,,0.000,200258138245.000,0,0.000,0.000,114.347,3573.178,0,0,0,0,3687.525,0,0,0,0,0,0,0,114.347,3573.178,0,0,0,0,3687.525,4.515,0,4.515,0.002,0,0.002,0,2.467,2.467,0.017,45.752,45.769,0.008,23.072,23.08,16.735,0.002,16.737,89.373,0.054,89.427,399.954,7.247,407.201,94.077,12.146,106.223,1094.339,0.023,1094.362,18.717,1.009,19.726,1809.509,1717.737,91.772,SUPPLEMENTAL,06/14/21,11/3/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210431,18533,30829,ENTERPRISE CRUDE PIPELINE LLC,1100 Louisiana Street,Houston,TX,77002,,Refined and/or Petroleum Product (non-HVL),TEXAS,TEXAS,,1.917,1.917,,,,,,0.000,0.000,0,0.000,0.000,0,30.448,0,0,0,0,30.448,0,0,0,0,0,0,0,0,30.448,0,0,0,0,30.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917,0,1.917,7.166,21.365,28.531,0,0,0,0,0,0,30.448,9.083,21.365,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210308,18405,30834,TIDELANDS OIL PRODUCTION COMPANY,ONE WORLD TRADE CENTER SUITE 1500,LONG BEACH,CA,90831,,Crude Oil,,CALIFORNIA,0,2.06,2.06,,0,,,,,4077402.000,,,,0,2.06,0,0,0,0,2.06,0,0,0,0,0,0,0,0,2.06,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/10/21,6/10/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210109,18176,30901,MENZIES AVIATION,6000 DEHAVILLAND DRIVE P.O. BOX 190246,ANCHORAGE,AK,99502,,Refined and/or Petroleum Product (non-HVL),,ALASKA,,7.6,7.6,,,,,,0.000,0.000,0,0.000,90744440.000,0,7.6,0,0,0,0,7.6,0,0,0,0,0,0,0,0,7.6,0,0,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,7.6,0,0,0,0,0,0,0,0,0,7.6,7.6,0,INITIAL,04/30/21,4/30/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210443,18545,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,1670 BROADWAY SUITE 3100,DENVER,CO,80202,,Crude Oil,,CALIFORNIA,,1.9,1.9,,,,,,,5929140.000,,,,0,1.9,0,0,0,0,1.9,0,0,0,0,0,0,0,0,1.9,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,1.9,0,0,0,0,0,0,0,0,0,1.9,1.9,0,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210475,18577,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.,1670 BROADWAY SUITE 3100,DENVER,CO,80202,,Refined and/or Petroleum Product (non-HVL),"ARKANSAS, MISSOURI","CALIFORNIA, MISSISSIPPI, TEXAS",,94.44,94.44,,,,,,,,,,275696855.000,0,146.48,0,0,0,0,146.48,0,0,0,0,0,0,0,0,146.48,0,0,0,0,146.48,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.9,0.9,5.08,0,5.08,68.51,0,68.51,18.5,0,18.5,17.12,0,17.12,1.52,0,1.52,0,0,0,112.13,110.73,1.4,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210376,18473,30940,"WILLIAMS ENERGY, LLC",ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,,HVL,,LOUISIANA,,10.26,10.26,,,,,,,,,179226691.000,,0,23.06,0,0,0,0,23.06,0,0,0,0,0,0,0,0,23.06,0,0,0,0,23.06,0,0,0,0,0,0,0,0,0,0,15.08,15.08,0,0,0,0,0,0,0,0,0,6.27,0,6.27,0.98,0,0.98,0.73,0,0.73,0,0,0,23.06,7.98,15.08,INITIAL,06/13/21,6/13/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210124,18906,30959,THE DOW CHEMICAL COMPANY,6723 E. HWY 332 BLDG BM-59,FREEPORT,TX,77541,,HVL,,TEXAS,,71.23,71.23,,,,,,,,,171437789.000,,0,85.65,0,0,0,0,85.65,0,0,0,0,0,0,0,0,85.65,0,0,0,0,85.65,0,6.11,6.11,0,0,0,0,0,0,0,0,0,0,22.56,22.56,14.27,0,14.27,4.52,0,4.52,19.39,0,19.39,6.4,0,6.4,5.57,0,5.57,0,0,0,78.82,50.15,28.67,SUPPLEMENTAL,05/12/21,11/4/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210123,18193,30959,THE DOW CHEMICAL COMPANY,6723 E. HWY 332 BLDG BM-59,FREEPORT,TX,77541,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,57.38,57.38,,,,,,,,,,87518464.000,0,57.47,0,0,0,0,57.47,0,0,0,0,0,0,0,0,57.47,0,0,0,0,57.47,7.5,0.06,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,7.11,16.49,0,16.49,13.02,0,13.02,0.06,0.02,0.08,0,0,0,44.26,44.18,0.08,INITIAL,05/12/21,5/12/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210146,18217,31023,CITGO REFINING & CHEMICAL CO. L.P.,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,,Crude Oil,,TEXAS,,4.1,4.1,,,,,,0.000,228064532.000,0,0.000,0.000,0,4.1,0,0,0,0,4.1,0,0,0,0,0,0,0,0,4.1,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,05/21/21,5/21/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210148,18219,31023,CITGO REFINING & CHEMICAL CO. L.P.,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,,HVL,,TEXAS,,5.7,5.7,,,,,,0.000,0.000,0,6788767.000,0.000,0,5.7,0,0,0,0,5.7,0,0,0,0,0,0,0,0,5.7,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.4,0,INITIAL,05/21/21,5/21/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210147,18218,31023,CITGO REFINING & CHEMICAL CO. L.P.,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,48.6,48.6,,,,,,0.000,0.000,0,0.000,282555874.000,0,48.6,0,0,0,0,48.6,0,0,0,0,0,0,0,0,48.6,0,0,0,0,48.6,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1,0,35.1,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,INITIAL,05/21/21,5/21/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210072,18130,31045,"GENESIS PIPELINE USA, L.P.",919 MILAM ST STE. 2100,HOUSTON,TX,77002,,Crude Oil,"ALABAMA, FLORIDA, LOUISIANA, MISSISSIPPI",,,216.78,216.78,,,,,,0.000,28708084890.000,0,0.000,0.000,0,354.78,0,0,0,0,354.78,0,0,0,0,0,0,0,0,354.78,0,0,0,0,354.78,0,0,0,0,2.85,2.85,0,0.86,0.86,0,0,0,0,17.71,17.71,53.57,0,53.57,5.61,0,5.61,13.16,0,13.16,11.27,0,11.27,31.31,0,31.31,0,0,0,136.34,114.92,21.42,INITIAL,03/29/21,3/29/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210104,18171,31049,MCCHORD PIPELINE CO.,3001 MARSHALL AVE,TACOMA,WA,98421,,Refined and/or Petroleum Product (non-HVL),,WASHINGTON,,14.25,14.25,,,,,,,,,,6559657.000,0,14.25,0,0,0,0,14.25,0,0,0,0,0,0,0,0,14.25,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,0,13.25,INITIAL,04/27/21,4/27/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210236,18332,31051,"TIDEWATER, INC",PO BOX 1210,VANCOUVER,WA,98666,,Refined and/or Petroleum Product (non-HVL),,"OREGON, WASHINGTON",,17.39,17.39,,,,,,,,,,10878149.000,0,17.39,0,0,0,0,17.39,0,0,0,0,0,0,0,0,17.39,0,0,0,0,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.56,0,10.56,1.67,0,1.67,4.04,0,4.04,1.02,0,1.02,0.1,0,0.1,0,0,0,17.39,17.39,0,INITIAL,06/08/21,6/8/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210451,18553,31056,"SIGNATURE FLIGHT SUPPORT, M&O _ HONOLULU",13485 VETERANS WAY SUITE 600,ORLANDO,FL,32827,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,6,6,,,,,,,,,,12729201.000,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,INITIAL,06/14/21,6/14/2021,7000-1.1 (Rev. 01-2020)
3/1/2022,2020,20210108,18175,31057,"HECO - HAWAIIAN ELECTRIC COMPANY, INC.",1001 BISHOP STREET,HONOLULU,HI,96813,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,18,18,,,,,,0.000,0.000,0,0.000,37652438.000,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3,0,13.3,0,0,0,0,0,0,13.3,13.3,0,INITIAL,04/29/21,4/29/2021,7000-1.1 (Rev. 01-2020)
