DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2020,20210540,41929,18068,"ST JOSEPH GAS DEPT, TOWN OF",2210 Jefferson Ave,NEW ORLEANS,,LA,70115,125 PLANK RD PO BOX 217,ST JOSEPH,,LA,71366,Natural Gas,LA,Municipal Owned,0,0,0,0,11,0,0,0,0,0,11,0,0,0,18,526,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,3,0,0,0,11,15,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,524,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,542,0,0,0,544,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,542,2,544,,,,,,1,,,,,,,3,1,,,,,,,,,,,,,,,,,,,2,0,24,0,0,0,0,0,66,0,0,0,0,,George Mouledoux Jr,Consultant,(504)891-4711,(504)895-6351,george@nationalcorrosion.com,INITIAL,2/28/2021,2/28/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210799,42211,18084,ST LAWRENCE GAS CO INC,33 Stearns Street,Massena,,NY,13662,33 STEARNS STREET,MASSENA,,NY,13662,Natural Gas,NY,Privately Owned,0,0,0,227.16,157.49,0,0,0,0,0,384.65,0,0,0,6868,9625,0,0,0,0,0,16493,0,94.11,53.27,76.17,3.59,0,227.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.89,33.4,10.2,0,0,157.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,208,86.67,86.37,3.59,0,384.63,75,0,6433,397,23,4,0,6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9202,412,10,1,0,9625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15635,809,33,5,0,16482,0,0,0,0,123,20,19,78,27,113.3,4.33,384.63,0,0,0,0,5342,2404,2020,3683,1594,1380,59,16482,,,1,,,,,,,,11,,,,,,,,1,,,,,,,,11,,,,,,1,0,0.06,12,1,,11,,4255,87,2791,3,659,,Ryan Hayes,"Manager, Projects and Tech Svc",(315) 842-3618,,ryan.hayes@libertyutilities.com,INITIAL,3/9/2021,3/9/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210195,41501,18088,"SALEM, CITY OF",1927 MILLER DRIVE,OLNEY,Richland,IL,62450,101 S. BROADWAY,SALEM,,IL,62881,Natural Gas,IL,Municipal Owned,,,,36.132,41.766,0,0,0,0,0,77.898,,,,18,2843,0,0,365,0,0,3226,0,9.963,16.532,9.637,0,0,36.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.008,19.758,0,0,0,41.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31.971,36.29,9.637,0,0,77.898,70,0,11,0,7,0,0,18,0,0,0,0,0,0,0,0,365,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2838,5,0,0,0,2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3214,5,7,0,0,3226,0,0,0,9.149,1.825,0,26.396,24,5,10.445,1.083,77.898,0,0,0,54,170,0,665,300,825,1133,79,3226,,,,,,,,,1,,2,,,4,,,,,,,,,,,,,2,,,,,,0,0,0,2,2,,,,1239,78,846,1,8,,Michael Wendling,operator,(618)392-5502,(618)392-2261,mwendling@usdi.us,INITIAL,2/3/2021,2/3/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211327,42895,18104,CPS ENERGY,500 MCCULLOUGH,SAN ANTONIO,Bexar,TX,78215,500 MCCULLOUGH,SAN ANTONIO,,TX,78215,Natural Gas,TX,Municipal Owned,,,,2661.26,3125.55,0,0,0,0,0,5786.81,,,,108266,282226,0,0,0,0,0,390492,0,1289.02,595.96,408.9,203.13,164.24,2661.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871.08,825.79,427.64,1.04,0,3125.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3160.1,1421.75,836.54,204.17,164.24,5786.8,56.62,0,105488,2347,410,20,1,108266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269064,12202,917,43,0,282226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,374552,14549,1327,63,1,390492,0,45.06,171.98,623.78,940.08,822.36,688.15,754.55,898.47,763.08,79.29,5786.8,46415,437,3809,17328,35838,48189,46921,52381,50865,73433,14876,390492,37,252,113,1,,45,14,3,12,932,272,4,1,86,74,12,9,98,113,1,,18,5,3,9,362,268,4,0,30,36,6,322,50,2.96,430,168,56,170,36,228273,5954,81104,290,24644,,Thomas Linerode,Operator,(210)353-2928,,telinerode@cpsenergy.com,SUPPLEMENTAL,3/15/2021,3/29/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211308,42768,18108,SANBORN MUNICIPAL GAS DISTRICT,102 MAIN STREET PO BOX 548,SANBORN,O'Brien,IA,51248,102 MAIN STREET,SANBORN,,IA,51248,Natural Gas,IA,Municipal Owned,0,0,0,16,5,0,0,0,0,0,21,0,0,0,558,72,0,0,0,0,0,630,0,13,2,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17.5,2.5,1,0,0,21,75,0,552,5,1,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,618,11,1,0,0,630,1,0,0,13,2,0,0,0,2,3,0,21,67,0,0,453,24,20,0,0,8,52,6,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.6,0,0,0,0,0,339,6,49,0,0,,Michelle Vos,Utility Clerk,(712)930-3842,(712)930-3060,utilityclerk@sanborniowa.gov,INITIAL,3/15/2021,3/15/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210927,43078,18112,SAN DIEGO GAS & ELECTRIC CO,555 West Fifth Street,Los Angeles,,CA,90013,8326 CENTURY PARK COURT,SAN DIEGO,,CA,92123,Natural Gas,CA,Investor Owned,0,0,0,3571,4665,0,0,0,0,0,8236,0,0,0,279383,412294,0,0,0,0,0,691677,0,1338,1737,339,110,47,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,4267,80,0,0,4665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1656,6004,419,110,47,8236,54,0,275626,3623,101,25,8,279383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394167,17935,181,11,0,412294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,669793,21558,282,36,8,691677,0,182,272,1148,1101,1414,1537,1038,1009,507,28,8236,0,11964,17905,99166,89648,124905,125418,84143,80577,54883,3068,691677,124,22,62,0,60,27,10,54,838,50,282,49,268,1164,79,36,71,15,58,0,30,12,7,28,305,21,277,31,52,86,10,17,9,14,3.66,371,213,16,109,33,180875,2845,38109,269,900,,James Dewberry,Pipeline Integrity Team Lead,(213)244-4514,,JDewberry@socalgas.com,SUPPLEMENTAL,3/11/2021,4/30/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210903,42322,18116,SAN JUAN GAS ACQUISITION CORPORATION,PO Box 9021632,VIEJO SN JUAN,,PR,00902,AVE EXPRESO MARGINAL SUR,SANTURCE,,PR,00902,Propane Gas,PR,Privately Owned,0,0,0,0,34.85,0,0,0,0,0,34.85,0,0,0,0,484,0,0,0,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19.85,3,0,0,34.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,19.85,3,0,0,34.85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,42,3,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,439,42,3,0,0,484,0,0,0,0,0,0,0,0,0,34.85,0,34.85,0,0,0,0,0,0,0,0,0,484,,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61,0,0,0,0,0,2189,0,0,0,0,IN MARCH 2020 WE STARTED QUARANTINE BY COVI-19,Hector Torres,operator,(787) 722-2250,(787) 722-4237,hector@sjgpr.com,INITIAL,3/11/2021,3/11/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210274,41590,18124,SAVANNAH PUBLIC UTILITY DEPT,140 Main Street,Savannah,,TN,38372,140 MAIN STREET,SAVANNAH,,TN,38372,Natural Gas,TN,Municipal Owned,0,0,0,111,175,0,0,0,0,0,286,0,0,0,1724,5487,0,0,0,0,0,7211,0,84,20,6,1,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,62,2,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,195,82,8,1,0,286,191,0,1712,12,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5466,21,0,0,0,5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7178,33,0,0,0,7211,0,0,0,40,29,36,11,122,39,7,2,286,0,0,0,820,650,803,707,2530,1166,491,44,7211,0,0,2,0,1,2,,,2,1,19,2,5,35,,,,,,,,,,,,,,,,,,,0,0,2.8,25,,3,22,,1593,44,704,0,0,We always perform a leak survey on 25% of the system each year.,Virgil Morris,agent,(731) 925-4216,(731) 925-2967,directorsud@yahoo.com,INITIAL,2/10/2021,2/10/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210411,41773,18132,"SAWYER GAS DEPT, CITY OF",9540 W. Harry St.,Wichita,,KS,67209,"103 E ROBINSON, BOX 56",SAWYER,,KS,67134,Natural Gas,KS,Municipal Owned,0,0,0,3,0.057,0,0,0,0,0,3.057,0,0,0,126,6,0,0,0,0,0,132,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3.057,0,0,0,0,3.057,10,0,0,126,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,132,0,0,0,132,0,0,0,0,3,0,0,0,0,0.057,0,3.057,0,0,0,0,126,0,0,0,1,4,1,132,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,0,0,0.65,0,0,0,0,0,26,0,0,1,1,,Andrew Smith,Operations Manager - USDI,(316)305-6464,,asmith@usdi.us,INITIAL,2/22/2021,2/22/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210143,41572,18136,"SCOTT MUNICIPAL SYSTEM, TOWN OF",118 Lions Club Rd.,Scott,,LA,70583,118 LIONS CLUB RD,SCOTT,,LA,70583,Natural Gas,LA,Municipal Owned,,,,4.77,9.65,0,0,0,0,0,14.42,,,,147,510,0,0,0,0,0,657,0,4.33,0.44,0,0,0,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.65,0,0,0,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10.33,4.09,0,0,0,14.42,75.8,0,147,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,657,0,0,0,0,657,0,0,0,0,0,5,7,0,1,1.42,0,14.42,0,0,0,0,0,150,492,8,7,0,0,657,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,0,0,1.04,1,,1,,,3788,0,0,0,0,,Lance Johnson,operator,(337) 233-1130,(337) 233-0240,lance@cityofscott.org,SUPPLEMENTAL,1/28/2021,2/9/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20210086,41344,18140,SCOTTSBORO WATER SEWER & GAS BOARD,P.O. Box 550 404 East Willow Street,Scottsboro,Jackson,AL,35768,P O BOX 550,SCOTTSBORO,,AL,35768,Natural Gas,AL,Municipal Owned,,,,70.5,117.5,0,0,0,0,0,188,,,177,797,3738,0,0,0,0,0,4712,0,30,12.5,27,1,0,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,43.5,7,0,0,117.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,97,56,34,1,0,188,100,0,955,12,4,3,0,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,7,2,0,0,3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4684,19,6,3,0,4712,0,0,0,0,46.5,4,3,65,64.5,5,0,188,0,0,0,0,1000,237,956,1557,618,319,25,4712,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,6,,,,1154,42,553,1,16,,Paul Butler,Gas Superintendent,(256) 574-1744,256-574-1965,paul@scottsboro.org,INITIAL,1/21/2021,1/21/2021,7100.1-1 (Rev. 10-2018)
3/1/2022,2020,20211107,42541,18144,SCOTTSVILLE GAS CO,201 W Main St Suite 9,Scottsville,,KY,42164,201 W MAIN ST STE 9,SCOTTSVILLE,,KY,42164,Natural Gas,KY,Municipal Owned,0,0,0,27,8,0,0,0,0,0,35,0,0,0,1498,12,0,0,0,0,0,1510,0,11,13,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,13,11,0,0,35,25,0,1441,50,7,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1450,53,7,0,0,1510,0,0,0,0,0,27,0,0,0,8,0,35,1497,0,0,0,0,0,0,0,3,5,5,1510,0,0,1,0,1,0,0,0,14,0,2,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1.4,3,0,1,1,1,324,0,13,0,0,,Johnna Hobdy,agent,(270) 237-3831,(270) 237-4922,jhobdy@scottsville.cityof.org,INITIAL,3/12/2021,3/12/2021,7100.1-1 (Rev. 10-2018)
