DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/2022,2018,20190117,37501,11656,"LOGANSPORT GAS DEPT, TOWN OF",309 MAIN STREET POB 400,Logansport,,LA,71049,"P.O. BOX 400, 309 MAIN STREET",LOGANSPORT,,LA,71049,Natural Gas,LA,Municipal Owned,,,,,22,0,0,0,0,0,22,,,,,665,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,13,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,5,0,0,0,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,46,0,614,5,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,660,5,0,0,0,665,0,0,0,0,8,14,0,0,0,0,,22,0,0,0,0,103,384,0,0,0,178,,665,,,,,,,,,,,1,1,,2,2,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,287,0,0,0,0,,Tammy Timmons,operator,(318) 697-5359,(318) 697-5107,ttimmons531@att.net,INITIAL,2/25/2019,2/25/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190649,38088,11712,"LONG BEACH GAS DEPT, CITY OF",2400 E SPRING ST,LONG BEACH,,CA,90806,2400 E. SPRING STREET,LONG BEACH,,CA,90806,Natural Gas,CA,Municipal Owned,0,0,0,708.57,208.35,0,0,0,0,0,916.92,0,0,0,46042,40964,0,0,0,0,0,87006,0,180.91,375.93,81.31,41.99,28.43,708.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.56,47.85,10.94,0,0,208.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,330.47,423.78,92.25,41.99,28.43,916.92,62,0,31996,13922,111,13,0,46042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39009,1942,9,4,0,40964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,71005,15864,120,17,0,87006,0,5.09,46.32,279.69,221.62,87.12,39.29,34.38,101.16,102.25,,916.92,0,956,3742,16452,17297,8724,8087,6013,13684,12051,,87006,3,0,1,0,0,2,0,0,31,0,30,15,1,30,17,2,0,0,1,0,0,0,0,0,7,0,26,10,0,1,2,1,16,0,2.02,36,27,1,8,0,14259,690,10173,14,429,,Rudy Chavez,Compliance Officer,(562)570-2072,,rudy.chavez@longbeach.gov,INITIAL,3/12/2019,3/12/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190952,38402,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,25 HUB DRIVE,MELVILLE,,NY,11747,40 SYLVAN RD.,WALTHAM,,MA,02451,Natural Gas,NY,Investor Owned,2095,751,38,1116,4024,229,0,0,0,0,8253,29542,46059,13073,21818,436329,0,0,4129,0,0,550950,0,1905,1156,722,152,65,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,176,9,3,229,0,0,0,0,0,0,0,0,2587,868,524,45,0,4024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,4492,2065,1422,206,68,8253,65,0,71571,35944,1613,1364,0,110492,0,0,0,0,0,0,0,0,4129,0,0,0,0,4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404296,30789,1142,102,0,436329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,479996,66733,2755,1466,0,550950,0,836,437,1095,1387,618,469,814,1420,1177,,8253,0,20741,7409,14518,45595,42948,50054,122021,120488,127176,,550950,642,121,76,7,43,289,1,94,864,15,401,18,14,623,3,3,120,70,70,6,16,49,0,10,328,10,389,14,5,177,2,2,0,0,3.5,354,142,101,111,0,208075,21157,216838,2964,372908,Service leak repairs (Total and Hazardous) include 0 Hazardous above ground leak repairs.,Saadat Khan,Operator,(631)770-3510,,saadat.khan@nationalgrid.com,INITIAL,3/15/2019,3/15/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20199239,37261,11752,"LORETTO GAS SYSTEM, CITY OF",415 N Military St P O Box 176,Loretto,,TN,38469,P.O. BOX 176,LORETTO,,TN,38469,Natural Gas,TN,Municipal Owned,0,0,0,11,15,0,0,0,0,0,26,0,0,0,319,441,0,0,0,0,0,760,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16,10,0,0,0,26,60,0,310,9,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,7,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,744,16,0,0,0,760,0,0,0,0,19,1,1,3,0,2,,26,0,0,0,0,200,105,197,180,57,21,,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.18,0,0,0,0,0,346,6,32,0,0,,Ronnie Dial,operator,(931) 853-6797,(931) 853-6798,rdial@cityoflorettotn.com,INITIAL,2/11/2019,2/11/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190725,38167,11760,LORIMOR MUNICIPAL GAS SYSTEM,503 MAIN ST PO BOX 125,LORIMOR,union,IA,50149,"PO BOX 125, 503 MAIN STREET",LORIMOR,,IA,50149,Natural Gas,IA,Municipal Owned,,,,8,0,0,0,0,0,0,8,,,,156,61,0,0,0,0,0,217,0,7,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7,1,0,0,0,8,100,0,156,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,217,0,0,0,0,217,0,0,0,0,0,8,0,0,0,0,,8,0,0,0,0,0,182,2,27,4,2,,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,39,0,10,0,0,,Paula Hess,operator,(641) 763-2297,(641) 763-2149,lorimor1@grm.net,INITIAL,3/13/2019,3/13/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190799,38242,11768,LOS ALAMOS COUNTY UTILITIES,1000 CENTRAL AVE. SUITE 130,LOS ALAMOS,Select,NM,87544,1000 CENTRAL AVENUE SUITE 130,LOS ALAMOS,,NM,87544,Natural Gas,NM,Municipal Owned,,15,,28,88,0,0,0,0,0,131,,946,,972,4660,0,0,0,0,0,6578,0,26,15,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,22,16,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,68,37,18,1,0,131,65,0,1908,16,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434,216,10,0,0,4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6342,232,10,0,0,6584,8,0,0,0,21,40,14,13,23,12,,131,5084,0,0,0,5,134,89,246,833,193,,6584,0,0,0,1,1,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,2,1,0,1,0,1513,13,107,0,1,,Dennis Segura,Engineering Project Manager,(505)662-8123,(505) 662-8005,dennis.segura@lacnm.us,INITIAL,3/14/2019,3/14/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20191065,38527,11776,LOUDON UTILITIES GAS DEPT,2302 Maremont Parkway,Loudon,,TN,37774,"201 ALMA PLACE, P.O. BOX 69",LOUDON,,TN,37774,Natural Gas,TN,Municipal Owned,0,0,0,51.288,220.809,0,0,0,0,0,272.097,0,0,0,779,4115,0,0,0,0,0,4894,0,28.873,8,14.415,0,0,51.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.09,85.225,42.494,0,0,220.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,121.963,93.225,56.909,0,0,272.097,136,0,759,11,4,3,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075,34,6,0,0,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4834,45,10,3,0,4892,0,0,0,38,0,0,14,150,64.411,5.686,,272.097,0,0,0,1146,0,0,283,1733,1372,358,,4892,4,0,1,0,5,1,0,0,4,0,17,2,19,28,1,0,4,0,1,0,5,1,0,0,4,0,17,2,19,28,1,0,0,0,0,18,7,8,3,0,5541,65,483,0,0,,John Davis,operator,(865) 755-7167,(865) 458-7534,john.davis@loudonutilities.org,INITIAL,3/18/2019,3/18/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190087,37487,11784,"LOUISBURG NATURAL GAS UTILITIES, CITY OF",215 S BROADWAY,LOUISBURG,,KS,66053,215 S BROADWAY,LOUISBURG,,KS,66053,Natural Gas,KS,Municipal Owned,0,0,0.18,10.85,30.89,0,0,0,0,0,41.92,0,0,28,394,1128,0,0,0,0,0,1550,0,6.18,5,0,0,0,11.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,14.69,2.27,0,0,30.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20.11,19.69,2.27,0,0,42.07,22,0,397,25,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,73,0,0,0,1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1452,98,0,0,0,1550,0,0,0,0,0,9.77,2,11.3,16.37,2.78,,42.22,0,0,0,0,0,592,68,94,646,152,,1552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,1553,20,1128,0,1532,Change was made to Part E went from 20 to 0 I didn't mean to put 20 in there.,Craig Hufferd,Operator,(913)837-5371,,CHufferd@louisburgkansas.gov,SUPPLEMENTAL,2/21/2019,2/22/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190143,37533,11800,ATMOS ENERGY CORPORATION - LOUISIANA,101 Airline Dr,Metairie,Jefferson,LA,70001,5430 LBJ FREEWAY,DALLAS,,TX,75240,Natural Gas,LA,Privately Owned,,,220.79,5084.58,3392.22,0,0,0,0,0,8697.59,,,436,239095,173532,0,0,0,0,0,413063,0,3934.3,966.41,283.53,94.74,26.4,5305.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.55,11.46,0,0,0,43.01,0,2662.43,527.12,153.08,6.58,0,3349.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6628.28,1504.99,436.61,101.32,26.4,8697.6,84,0,236812,2536,182,0,1,239531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,59,0,0,0,327,0,143279,24930,4994,2,0,173205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,380359,27525,5176,2,1,413063,4.023,28.37,32.44,680.61,357.53,2331.96,2164.24,1560.11,764.53,773.78,,8697.593,55,0,153,32317,6716,115520,84773,63495,64873,45161,,413063,132,10,175,17,57,95,4,262,580,15,487,275,53,871,28,282,28,2,167,16,12,10,2,4,81,10,469,235,12,64,6,20,282,0,1.35,662,132,183,334,13,207142,8521,88970,221,342,,Wesley Watkins,Compliance Analyst,(985) 345-9417,,wesley.watkins@atmosenergy.com,INITIAL,2/26/2019,2/26/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190130,37518,11824,LOUISVILLE GAS & ELECTRIC CO,6900 Enterprise Dr.,Louisville,,KY,40214,"220 W MAIN ST, PO BOX 32010",LOUISVILLE,,KY,40202,Natural Gas,IN,Investor Owned,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6,4,,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,,Chad Augustine,operator,(502) 364-8212,,chad.augustine@lge-ku.com,INITIAL,2/25/2019,2/25/2019,7100.1-1 (Rev. 10-2018)
3/1/2022,2018,20190129,38869,11824,LOUISVILLE GAS & ELECTRIC CO,6900 Enterprise Dr.,Louisville,,KY,40214,"220 W MAIN ST, PO BOX 32010",LOUISVILLE,,KY,40202,Natural Gas,KY,Investor Owned,0.42,0,0,2205.39,2162.81,0,0,0,0,0,4368.62,54,0,0,96599,203748,4,0,0,5,0,300410,0,918.18,754.15,412.03,70.47,50.98,2205.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220.37,718.03,224.41,0,0,2162.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2138.55,1472.18,636.44,70.47,50.98,4368.62,145,2,57143,39090,363,52,3,96653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,8,198198,5291,225,26,0,203748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,Unknown,0,0,0,0,0,0,0,15,255342,44384,588,78,3,300410,176.72,0.56,0.46,487.55,768.54,314.73,339.07,1019.77,844.66,416.56,,4368.62,0,263,60,21020,38545,25324,22276,73415,84567,34940,,300410,21,7,55,1,74,27,17,5,332,44,306,65,919,80,184,35,7,0,55,1,23,16,10,0,187,19,302,60,425,46,119,18,269,0,1.43,363,81,97,116,69,136888,3047,93809,605,180671,,Chad Augustine,operator,(502) 364-8212,,chad.augustine@lge-ku.com,SUPPLEMENTAL,2/25/2019,6/21/2019,7100.1-1 (Rev. 10-2018)
